,acousticness,analysis_url,artist_discovery,artist_discovery_rank,artist_familiarity,artist_familiarity_rank,artist_hotttnesss,artist_hotttnesss_rank,artist_id,artist_location,artist_name,audio_md5,audio_summary,danceability,duration,energy,id,index,key,liveness,loudness,mode,song_currency,song_currency_rank,song_discovery,song_discovery_rank,song_hotttnesss,song_hotttnesss_rank,song_type,speechiness,tempo,time_signature,title,valence,date,first_ranking,billboard_year,billboard_week,latitude,longitude,location,location_lower,lower_title,lower_artist,year,band_singer,ranking,song,songurl,url
3103,0.111327,http://echonest-analysis.s3.amazonaws.com/TR/Z4P5BwjIgmcv94RaWhBmWLgFQDmiPaOV0aHXcc/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648922&Signature=s4CAvtibMsZPLHpPO4HAIcTKMcg%3D,0.621513569804,757.0,0.560171,5110.0,0.81643,139.0,ARNOG4Q1187B9A5A62,"{u'latitude': 59.916667, u'location': u'Oslo, Norway ', u'longitude': 10.75}",Madcon,a1efca5be6b6904848866d47130e2900,"{u'key': 5, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/Z4P5BwjIgmcv94RaWhBmWLgFQDmiPaOV0aHXcc/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648922&Signature=s4CAvtibMsZPLHpPO4HAIcTKMcg%3D', u'energy': 0.970284, u'liveness': 0.331782, u'tempo': 145.098, u'speechiness': 0.355142, u'mode': 1, u'acousticness': 0.111327, u'danceability': 0.54797, u'time_signature': 4, u'duration': 214.04689, u'loudness': -4.492, u'audio_md5': u'a1efca5be6b6904848866d47130e2900', u'valence': 0.496521, u'instrumentalness': 1e-05}",0.54797,214.04689,0.970284,SONJEVV137DDD3A0ED,460,5,0.331782,-4.492,1,0.035972240072,20244.0,0.012416892219,249586.0,0.401026,30089.0,"[studio, electric, vocal]",0.355142,145.098,4,Beggin’,0.496521,2009-05-02,95,2015.0,51.0,36.1719,-115.14,"Las Vegas, NV, US","las vegas, nv, us",beggin’,madcon,,,,,,
3104,0.001259,http://echonest-analysis.s3.amazonaws.com/TR/xWspDw8lDAvrqA1-Cbde4YTwNMcweAch8XQt7rZsT88CR86DvBKQu2G0YuirF6pAlLkSbdTsWw5QbrV-k%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648926&Signature=jsaAbS3dLUNilEUeIncYaqUOmic%3D,0.508362983373,6402.0,0.439547,23479.0,0.560706,8250.0,ARWX8XK1187B9BA13B,"{u'latitude': 51.1642, u'location': u'Germany', u'longitude': 10.4542}",Pretty Pink,,"{u'key': 1, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/xWspDw8lDAvrqA1-Cbde4YTwNMcweAch8XQt7rZsT88CR86DvBKQu2G0YuirF6pAlLkSbdTsWw5QbrV-k%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648926&Signature=jsaAbS3dLUNilEUeIncYaqUOmic%3D', u'energy': 0.743525, u'liveness': 0.563634, u'tempo': 125.995, u'speechiness': 0.10161, u'mode': 1, u'acousticness': 0.001259, u'danceability': 0.768001, u'time_signature': 4, u'duration': 309.52009, u'loudness': -5.366, u'audio_md5': u'', u'valence': 0.464459, u'instrumentalness': 0.742297}",0.768001,309.52009,0.743525,SOEXDKN13B1F556B56,461,1,0.563634,-5.366,1,0.000166666666667,3581808.0,0.00182026218514,1713049.0,0.0443,3580948.0,"[studio, electric]",0.10161,125.995,4,Please Don't Leave Me (Original Mix),0.464459,2009-05-02,97,2015.0,51.0,51.1642,10.4542,Germany,germany,please don't leave me (original mix),pretty pink,,,,,,
3105,0.000385,http://echonest-analysis.s3.amazonaws.com/TR/0gMZMQHqNLyTy4Pw6FEDPeGpIvfyn8YTSbCvqb_OT3VDh4IEZWrNtV0JsQRJ5GUGIF_9-Yv7CFMxptpPU%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648931&Signature=b7Rykcsiz2rgnRqQEWM%2BhLSOZhg%3D,0.39243798486,129685.0,0.644784,1624.0,0.592404,4352.0,ARW8LQ71187B99BFC6,"{u'latitude': 40.250861, u'location': u'Deal, NJ', u'longitude': -74.004581}",Ashley Tisdale,bb38202b6f34cd0587074967b1c42eef,"{u'key': 7, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/0gMZMQHqNLyTy4Pw6FEDPeGpIvfyn8YTSbCvqb_OT3VDh4IEZWrNtV0JsQRJ5GUGIF_9-Yv7CFMxptpPU%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648931&Signature=b7Rykcsiz2rgnRqQEWM%2BhLSOZhg%3D', u'energy': 0.83795, u'liveness': 0.158237, u'tempo': 130.039, u'speechiness': 0.069257, u'mode': 1, u'acousticness': 0.000385, u'danceability': 0.671608, u'time_signature': 4, u'duration': 237.55955, u'loudness': -4.966, u'audio_md5': u'bb38202b6f34cd0587074967b1c42eef', u'valence': 0.744983, u'instrumentalness': 0.000898}",0.671608,237.55955,0.83795,SOGBJDY13758E9FFA7,462,7,0.158237,-4.966,1,0.0210698653199,33017.0,0.00771736446309,438532.0,0.422716,20358.0,"[studio, electric, vocal]",0.069257,130.039,4,"It's Alright, It's OK",0.744983,2009-05-02,99,2015.0,51.0,33.870292,-117.925338,"Fullerton, California","fullerton, california","it's alright, it's ok",ashley tisdale,,,,,,
3106,0.402451,http://echonest-analysis.s3.amazonaws.com/TR/Xx4GoA9QkpLN6QwDDmoxFxg0wLpJymL_rs5TC8q-GXWhT90FfffsASP5MvT-5tJfg7D7tsVaj4M0NwwE8%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648935&Signature=WWGd4sbsIw3ePLUX8G9MLsoPhaQ%3D,0.429056864327,64116.0,0.723884,496.0,0.754797,470.0,ARZ9S861187B9B5B0A,"{u'latitude': 36.15369, u'location': u'Corryton, Tennessee', u'longitude': -83.78241}",Kenny Chesney,,"{u'key': 9, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/Xx4GoA9QkpLN6QwDDmoxFxg0wLpJymL_rs5TC8q-GXWhT90FfffsASP5MvT-5tJfg7D7tsVaj4M0NwwE8%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648935&Signature=WWGd4sbsIw3ePLUX8G9MLsoPhaQ%3D', u'energy': 0.756786, u'liveness': 0.153179, u'tempo': 140.973, u'speechiness': 0.042701, u'mode': 1, u'acousticness': 0.402451, u'danceability': 0.637134, u'time_signature': 4, u'duration': 198.56, u'loudness': -6.045, u'audio_md5': u'', u'valence': 0.49629, u'instrumentalness': 0.000573}",0.637134,198.56,0.756786,SORPJTL135C319A383,463,9,0.153179,-6.045,1,0.0150160791589,45034.0,0.00504528723657,724637.0,0.324359,105698.0,"[studio, vocal]",0.042701,140.973,4,Out Last Night,0.49629,2009-05-02,100,2015.0,51.0,35.890746,-86.965691,"Franklin, TN","franklin, tn",out last night,kenny chesney,,,,,,
3107,0.16212,http://echonest-analysis.s3.amazonaws.com/TR/OWk07A_ErAMfWvMBa-KWBIoNp84NvZc3BbPrH_GQlyf_6coJICoA_ew0WCxvJBOKYFhGanNj5KVpdNhvM%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648939&Signature=d/6ytSKWV3fPq%2B8P3p80MOU96Nw%3D,0.32359163305,332752.0,0.754131,278.0,0.609154,3359.0,ARQXC7V1187FB4DA9E,"{u'latitude': 38.087663, u'location': u'Charlottesville, VA', u'longitude': -78.556765}",Dave Matthews Band,,"{u'key': 0, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/OWk07A_ErAMfWvMBa-KWBIoNp84NvZc3BbPrH_GQlyf_6coJICoA_ew0WCxvJBOKYFhGanNj5KVpdNhvM%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648939&Signature=d/6ytSKWV3fPq%2B8P3p80MOU96Nw%3D', u'energy': 0.952872, u'liveness': 0.97631, u'tempo': 105.571, u'speechiness': 0.074739, u'mode': 1, u'acousticness': 0.16212, u'danceability': 0.428511, u'time_signature': 4, u'duration': 361.16, u'loudness': -5.488, u'audio_md5': u'', u'valence': 0.288893, u'instrumentalness': 3e-06}",0.428511,361.16,0.952872,SODWDZB144EE666A60,464,0,0.97631,-5.488,1,0.00632806759735,96309.0,0.0,,0.0,,"[live, electric, vocal]",0.074739,105.571,4,Funny The Way It Is,0.288893,2009-05-09,37,2015.0,51.0,38.087663,-78.556765,"Charlottesville, VA","charlottesville, va",funny the way it is,dave matthews band,,,,,,
3108,0.000136,http://echonest-analysis.s3.amazonaws.com/TR/TROSXLP12D8609A905/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648943&Signature=Ga8h6o865u91/peJbXF7Jdi7Pus%3D,0.455613138079,,0.476613,,0.529264,,ARVLF4Y1187FB3945A,"{u'latitude': 34.1472, u'location': u'Pasadena, CA, US', u'longitude': -118.144}",Kristinia DeBarge,93c7933eafbd7666b87615628f0a0c1d,"{u'key': 1, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/TROSXLP12D8609A905/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648943&Signature=Ga8h6o865u91/peJbXF7Jdi7Pus%3D', u'energy': 0.751861, u'liveness': 0.570014, u'tempo': 129.092, u'speechiness': 0.045057, u'mode': 1, u'acousticness': 0.000136, u'danceability': 0.823697, u'time_signature': 4, u'duration': 369.55383, u'loudness': -6.512, u'audio_md5': u'93c7933eafbd7666b87615628f0a0c1d', u'valence': 0.56168, u'instrumentalness': 0.889981}",0.823697,369.55383,0.751861,SOJCNED1366E6EB0FA,465,1,0.570014,-6.512,1,0.00560012172855,,0.0,,0.351569,,"[studio, electric]",0.045057,129.092,4,Goodbye,0.56168,2009-05-09,75,2015.0,51.0,34.1472,-118.144,"Pasadena, CA, US","pasadena, ca, us",goodbye,kristinia debarge,2009.0,Kristinia DeBarge,96.0,Goodbye,/wiki/Goodbye_(Kristinia_DeBarge_song),/wiki/Kristinia_DeBarge
3109,0.071576,http://echonest-analysis.s3.amazonaws.com/TR/K1I1yQgUTirwkrXxr1z289FAcHM1UwQxGRlKi3vZp6O4vnaTLx27OHkWzquXc_bssQY5n83nweE4335BU%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648948&Signature=2a44Jilkc2pfO4UgCpFo3dPrsao%3D,0.380712312195,160115.0,0.748675,310.0,0.707636,1014.0,ARNAIMI1187FB5733C,"{u'latitude': 25.941, u'location': u'Carol City, FL, US', u'longitude': -80.2462}",Rick Ross,,"{u'key': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/K1I1yQgUTirwkrXxr1z289FAcHM1UwQxGRlKi3vZp6O4vnaTLx27OHkWzquXc_bssQY5n83nweE4335BU%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648948&Signature=2a44Jilkc2pfO4UgCpFo3dPrsao%3D', u'energy': 0.769369, u'liveness': 0.322137, u'tempo': 77.275, u'speechiness': 0.376525, u'mode': 0, u'acousticness': 0.071576, u'danceability': 0.335212, u'time_signature': 4, u'duration': 299.86667, u'loudness': -6.844, u'audio_md5': u'', u'valence': 0.330636, u'instrumentalness': 0.0}",0.335212,299.86667,0.769369,SOYOGAE1315CD43C63,466,4,0.322137,-6.844,0,0.00117781402936,436308.0,0.00131549079539,2099887.0,0.234142,356958.0,"[studio, electric, vocal]",0.376525,77.275,4,Maybach Music 2,0.330636,2009-05-09,92,2015.0,52.0,26.375954,-80.10717,"Boca Raton, FL","boca raton, fl",maybach music 2,rick ross,,,,,,
3110,0.586267,http://echonest-analysis.s3.amazonaws.com/TR/nUH1bQrCDkBzqy12gOWGRyTIfkgVcyd1zB0KfrrjlAi1_EduK1VJ6cS2T53K2tiqDKmdC_HCxliFBJldY%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648952&Signature=uebliM9fOhSlmlwIFKknW0KIT0E%3D,0.361478832191,211926.0,0.642158,1681.0,0.54315,11777.0,ARNMV2U11C8A42C3C5,"{u'latitude': 40.208408, u'location': u'Morrisville, PA', u'longitude': -74.82914}",Asher Roth,,"{u'key': 11, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/nUH1bQrCDkBzqy12gOWGRyTIfkgVcyd1zB0KfrrjlAi1_EduK1VJ6cS2T53K2tiqDKmdC_HCxliFBJldY%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648952&Signature=uebliM9fOhSlmlwIFKknW0KIT0E%3D', u'energy': 0.83787, u'liveness': 0.113527, u'tempo': 186.493, u'speechiness': 0.324897, u'mode': 0, u'acousticness': 0.586267, u'danceability': 0.586718, u'time_signature': 4, u'duration': 174.53333, u'loudness': -2.844, u'audio_md5': u'', u'valence': 0.357371, u'instrumentalness': 6e-06}",0.586718,174.53333,0.83787,SOREXNX1315CD47B06,467,11,0.113527,-2.844,0,0.00209117647059,251253.0,0.00241916455493,1393363.0,0.31829,115718.0,"[studio, vocal]",0.324897,186.493,4,Lark On My Go-Kart,0.357371,2009-05-09,95,2015.0,52.0,36.165688,-86.778098,"Nashville, TN","nashville, tn",lark on my go-kart,asher roth,,,,,,
3111,0.517327,http://echonest-analysis.s3.amazonaws.com/TR/mpIzowhL0yavYIBWYIgvwHJuoPtr_GobI5G3U8FjSod39QTSWjfRpx2y6eAPeqOSu1x8UdBacMPvEFgpk%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648956&Signature=FkIUkN6gnhHJ86N2io3y49rU5bg%3D,0.446205157688,43189.0,0.647769,1556.0,0.677141,1511.0,ARBAW9R1187B98FB6B,"{u'latitude': 51.5072648, u'location': u'London, UK', u'longitude': -0.1278328}",Natasha Bedingfield,,"{u'key': 3, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/mpIzowhL0yavYIBWYIgvwHJuoPtr_GobI5G3U8FjSod39QTSWjfRpx2y6eAPeqOSu1x8UdBacMPvEFgpk%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648956&Signature=FkIUkN6gnhHJ86N2io3y49rU5bg%3D', u'energy': 0.595514, u'liveness': 0.109779, u'tempo': 170.087, u'speechiness': 0.035901, u'mode': 0, u'acousticness': 0.517327, u'danceability': 0.477496, u'time_signature': 4, u'duration': 212.96, u'loudness': -5.768, u'audio_md5': u'', u'valence': 0.337164, u'instrumentalness': 0.0}",0.477496,212.96,0.595514,SOFKOFH144BE5B1A3B,468,3,0.109779,-5.768,0,0.0179252808989,38582.0,0.00535100018528,666073.0,0.429366,17942.0,"[studio, vocal]",0.035901,170.087,4,Soulmate,0.337164,2009-05-09,96,2015.0,52.0,41.590686,-87.319937,"Gary, IN","gary, in",soulmate,natasha bedingfield,,,,,,
3112,0.001822,http://echonest-analysis.s3.amazonaws.com/TR/wEIFxAn0pFTgobROpw2N73a27cc-pfXWc3GzbcPzY5Jkk9kTD-om0Znlaz-TQH2ncFCx8BMSktkeL2krs%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648965&Signature=1AP7ubvf/P6O%2Bqo93BfEWJpopKg%3D,0.372669009584,179998.0,0.817288,72.0,0.829663,104.0,AR0IVTL1187B9AD520,"{u'latitude': 33.973951, u'location': u'Los Angeles, CA', u'longitude': -118.248405}",Katy Perry,73f9e9d3cc07b3d5bee6c9ffdd56d92d,"{u'key': 5, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/wEIFxAn0pFTgobROpw2N73a27cc-pfXWc3GzbcPzY5Jkk9kTD-om0Znlaz-TQH2ncFCx8BMSktkeL2krs%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648965&Signature=1AP7ubvf/P6O%2Bqo93BfEWJpopKg%3D', u'energy': 0.891751, u'liveness': 0.178606, u'tempo': 130.972, u'speechiness': 0.06276, u'mode': 1, u'acousticness': 0.001822, u'danceability': 0.435857, u'time_signature': 4, u'duration': 196.93288, u'loudness': -3.613, u'audio_md5': u'73f9e9d3cc07b3d5bee6c9ffdd56d92d', u'valence': 0.522225, u'instrumentalness': 0.0}",0.435857,196.93288,0.891751,SOJEBVX14605EC0D59,470,5,0.178606,-3.613,1,0.0655336009593,7830.0,0.00723804498822,488975.0,0.456201,10906.0,"[studio, electric, vocal]",0.06276,130.972,4,Waking Up In Vegas,0.522225,2009-05-16,65,2015.0,52.0,43.366667,-80.983333,"Stratford, Canada","stratford, canada",waking up in vegas,katy perry,2009.0,Katy Perry,36.0,Waking Up in Vegas,/wiki/Waking_Up_in_Vegas,/wiki/Katy_Perry
3113,0.797326,http://echonest-analysis.s3.amazonaws.com/TR/iVV-IQVCmy2fP5mt9jwu-52NDbOJXjyLMRgQo3SEjIZd2fIB6YUS59AHfCfLReZgXvel3b48DM5752vU4%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648975&Signature=oiZRjmX5qwng8UlHmzfp3B25NbU%3D,0.394654305337,,0.789899,,0.812641,,ARSG7NQ1187FB57482,"{u'latitude': 42.0756, u'location': u'Wilmette, IL, US', u'longitude': -87.7077}",Fall Out Boy,,"{u'key': 2, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/iVV-IQVCmy2fP5mt9jwu-52NDbOJXjyLMRgQo3SEjIZd2fIB6YUS59AHfCfLReZgXvel3b48DM5752vU4%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648975&Signature=oiZRjmX5qwng8UlHmzfp3B25NbU%3D', u'energy': 0.408071, u'liveness': 0.083907, u'tempo': 155.566, u'speechiness': 0.033847, u'mode': 1, u'acousticness': 0.797326, u'danceability': 0.599836, u'time_signature': 4, u'duration': 220.65333, u'loudness': -6.781, u'audio_md5': u'', u'valence': 0.783655, u'instrumentalness': 0.0}",0.599836,220.65333,0.408071,SOFTULY144BF122A25,471,2,0.083907,-6.781,1,0.000678200692042,,0.0,,0.0,,"[studio, vocal]",0.033847,155.566,4,America's Suitehearts,0.783655,2009-05-16,78,2015.0,52.0,34.541371,-84.024387,"Dahlonega, Georgia","dahlonega, georgia",america's suitehearts,fall out boy,,,,,,
3114,0.08087,http://echonest-analysis.s3.amazonaws.com/TR/w5uiVw1cuStyTe8iKiV6t97mA6akQlBWVCZS7CLk5k5VGoQ4ZtIVtEJDs8dTA_SBe6TjcFPOjDlQwpTY0%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648979&Signature=4uUUwuRxNkGOVZUpgllXaHXHLgE%3D,0.406356583067,99605.0,0.536972,6816.0,0.515322,20195.0,ARX70TX1187FB53005,"{u'latitude': 33.844371, u'location': u'Atlanta, GA', u'longitude': -84.47405}",Gorilla Zoe,,"{u'key': 0, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/w5uiVw1cuStyTe8iKiV6t97mA6akQlBWVCZS7CLk5k5VGoQ4ZtIVtEJDs8dTA_SBe6TjcFPOjDlQwpTY0%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648979&Signature=4uUUwuRxNkGOVZUpgllXaHXHLgE%3D', u'energy': 0.74434, u'liveness': 0.210072, u'tempo': 107.99, u'speechiness': 0.043403, u'mode': 0, u'acousticness': 0.08087, u'danceability': 0.809215, u'time_signature': 4, u'duration': 237.89333, u'loudness': -5.892, u'audio_md5': u'', u'valence': 0.59082, u'instrumentalness': 0.0}",0.809215,237.89333,0.74434,SOLCHMG12AB018422E,472,0,0.210072,-5.892,0,0.000727941176471,790152.0,0.00153993125028,1910021.0,0.284465,188435.0,"[studio, electric, vocal]",0.043403,107.99,4,Echo (Explicit Album Version),0.59082,2009-05-16,82,2015.0,52.0,35.81655,-77.31413,"Parmele, NC","parmele, nc",echo (explicit album version),gorilla zoe,,,,,,
3115,0.243057,http://echonest-analysis.s3.amazonaws.com/TR/kG5_SAI7-ARdO32WjXsCeoSWXWcxGZKmaplIjCddy1fS3nJgCfSP9dmQHVSUDa_VqDNjwZ2LXuWiHGjQM%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648983&Signature=g2/jLzwUk41WQkVyLsWwZQ4FQIo%3D,0.374836087795,174222.0,0.672578,1109.0,0.595175,4166.0,AROUKRB1187FB52CED,"{u'latitude': 40.6551, u'location': u'Brooklyn, New York, NY, US', u'longitude': -73.9489}",Maxwell,,"{u'key': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/kG5_SAI7-ARdO32WjXsCeoSWXWcxGZKmaplIjCddy1fS3nJgCfSP9dmQHVSUDa_VqDNjwZ2LXuWiHGjQM%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648983&Signature=g2/jLzwUk41WQkVyLsWwZQ4FQIo%3D', u'energy': 0.355319, u'liveness': 0.11289, u'tempo': 114.9, u'speechiness': 0.075561, u'mode': 1, u'acousticness': 0.243057, u'danceability': 0.576408, u'time_signature': 4, u'duration': 308.57333, u'loudness': -13.368, u'audio_md5': u'', u'valence': 0.18446, u'instrumentalness': 3e-06}",0.576408,308.57333,0.355319,SOYSDBB144AF223072,473,4,0.11289,-13.368,1,0.00281769911504,195244.0,0.00267089057662,1284413.0,0.277617,206050.0,"[studio, electric, vocal]",0.075561,114.9,4,Pretty Wings,0.18446,2009-05-16,89,2015.0,52.0,32.3432,-89.32868,"Lake, MS","lake, ms",pretty wings,maxwell,2009.0,Maxwell,99.0,Pretty Wings,/wiki/Pretty_Wings,/wiki/Maxwell_(musician)
3116,0.223264,http://echonest-analysis.s3.amazonaws.com/TR/ru-yUg97nndkwpIHKjNaJiD62RAMXfLLBkCPoqapBFsPh2j-tzgCIzMzWDjYYwKJ6Tn8MMXIlRrBYiLVc%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648988&Signature=6kAbcqdqfHINKHpE5OqIllIAo1M%3D,0.451545442087,37488.0,0.620609,2258.0,0.653759,1982.0,AR4DW2Q1187FB44DB6,"{u'latitude': 32.285205, u'location': u'Rincon, GA ', u'longitude': -81.287526}",Billy Currington,,"{u'key': 5, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/ru-yUg97nndkwpIHKjNaJiD62RAMXfLLBkCPoqapBFsPh2j-tzgCIzMzWDjYYwKJ6Tn8MMXIlRrBYiLVc%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648988&Signature=6kAbcqdqfHINKHpE5OqIllIAo1M%3D', u'energy': 0.619256, u'liveness': 0.128571, u'tempo': 141.934, u'speechiness': 0.027302, u'mode': 1, u'acousticness': 0.223264, u'danceability': 0.656066, u'time_signature': 4, u'duration': 231.94667, u'loudness': -7.69, u'audio_md5': u'', u'valence': 0.373758, u'instrumentalness': 0.000543}",0.656066,231.94667,0.619256,SOFWTJY1315CD44618,474,5,0.128571,-7.69,1,0.0331732623034,21782.0,0.00912375533275,357983.0,0.44701,12936.0,"[studio, electric, vocal]",0.027302,141.934,4,People Are Crazy,0.373758,2009-05-16,90,2015.0,53.0,51.5072648,-0.1278328,"London, England","london, england",people are crazy,billy currington,2009.0,Billy Currington,93.0,People Are Crazy,/wiki/People_Are_Crazy,/wiki/Billy_Currington
3117,0.006199,http://echonest-analysis.s3.amazonaws.com/TR/qtqDkgSCAxM5Jv9AgUxhsY7wQ0njokozX9t8mh_Fhl262-BuqYAxPGBaxrNEsRwnY0MfZUPD05RD64koo%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648992&Signature=yX7CLClwNtURTYU41Ny06I2gBP4%3D,0.48882248246,,0.548258,,0.630537,,AR6HBCV1187B98D3F9,"{u'latitude': 32.5146, u'location': u'Shreveport, LA, US', u'longitude': -93.7473}",Hurricane Chris,,"{u'key': 11, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/qtqDkgSCAxM5Jv9AgUxhsY7wQ0njokozX9t8mh_Fhl262-BuqYAxPGBaxrNEsRwnY0MfZUPD05RD64koo%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648992&Signature=yX7CLClwNtURTYU41Ny06I2gBP4%3D', u'energy': 0.571147, u'liveness': 0.06121, u'tempo': 145.008, u'speechiness': 0.08151, u'mode': 0, u'acousticness': 0.006199, u'danceability': 0.773346, u'time_signature': 4, u'duration': 281.45333, u'loudness': -9.045, u'audio_md5': u'', u'valence': 0.304768, u'instrumentalness': 0.0}",0.773346,281.45333,0.571147,SOVFLTD135CCC3FEFE,475,11,0.06121,-9.045,0,0.000440548780488,,0.00153585848611,,0.183355,,"[studio, electric, vocal]",0.08151,145.008,4,Halle Berry (She's Fine),0.304768,2009-05-16,91,2015.0,53.0,51.5063,-0.12714,"London, England, GB","london, england, gb",halle berry (she's fine),hurricane chris,,,,,,
3118,0.464567,http://echonest-analysis.s3.amazonaws.com/TR/TRADIVY12BEA961EFC/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648996&Signature=08JMw%2BKjNiLek%2BrZhmT8BgEqV7I%3D,0.405812181934,,0.613081,,0.580171,,ARZCS0M1187FB52EAB,"{u'latitude': 40.78193, u'location': u'Central Islip, NY', u'longitude': -73.196148}",Chrisette Michele,2570510e8f0ee1dfe54f9742fc7c7469,"{u'key': 1, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/TRADIVY12BEA961EFC/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449648996&Signature=08JMw%2BKjNiLek%2BrZhmT8BgEqV7I%3D', u'energy': 0.210172, u'liveness': 0.074635, u'tempo': 162.95, u'speechiness': 0.228808, u'mode': 1, u'acousticness': 0.464567, u'danceability': 0.669543, u'time_signature': 4, u'duration': 210.38975, u'loudness': -18.901, u'audio_md5': u'2570510e8f0ee1dfe54f9742fc7c7469', u'valence': 0.34299, u'instrumentalness': 0.000548}",0.669543,210.38975,0.210172,SOZIUUY12C0DD04CAB,476,1,0.074635,-18.901,1,0.0,,0.0,,0.0,,"[studio, vocal]",0.228808,162.95,4,EPIPHANY (Radio),0.34299,2009-05-16,92,2015.0,53.0,36.165688,-86.778098,"Nashville, TN","nashville, tn",epiphany (radio),chrisette michele,,,,,,
